



0.5	1000	
1	415.71280 
2	1.9280000 
3	1.7268000
4	-10.462400 
5	5.2547998 
6	-1.5283999	
7	-0.58759999 
8	3.1475999 
9	-8.68000016E-02
10	-1.2960000  
11	-1.0400000
12	5.3512001  
13	1.4032000 
14	5.8067999 
15	-1.4772000
16	-1.1852000 
17	1.9304000 















# temperature		Magnetization





# tmcc = 
# omcc = 
# J=1
#n = 1000


