   3.7000005       0.0000000       38.000000    
   3.8000004       0.0000000       39.000000    
   3.9000003       0.0000000       40.000000    
   4.0000005       0.0000000       41.000000    
   4.1000004       0.0000000       42.000000    
   4.2000003       0.0000000       43.000000    
   4.3000002       0.0000000       44.000000    
   4.4000001       0.0000000       45.000000    
   4.5000000       0.0000000       46.000000    
   4.5999999       0.0000000       47.000000    
   4.6999998       0.0000000       48.000000    
   4.7999997       0.0000000       49.000000    
   4.8999996       0.0000000       50.000000    
   4.9999995       0.0000000       51.000000    
   5.0999994       0.0000000       52.000000    
   5.1999993       0.0000000       53.000000    
   5.2999992       0.0000000       54.000000    
   5.3999991       0.0000000       55.000000    
   5.4999990       0.0000000       56.000000    
   5.5999990       0.0000000       57.000000    
   5.6999989       0.0000000       58.000000    
   5.7999988       0.0000000       59.000000    
   5.8999987       0.0000000       60.000000    
   5.9999986       0.0000000       61.000000    
   6.0999985       0.0000000       62.000000    
   6.1999984       0.0000000       63.000000    
   6.2999983       0.0000000       64.000000    
   6.3999982       0.0000000       65.000000    
   6.4999981       0.0000000       66.000000    
   6.5999980       0.0000000       67.000000    
   6.6999979       0.0000000       68.000000    
   6.7999978       0.0000000       69.000000    
   6.8999977       0.0000000       70.000000    
   6.9999976       0.0000000       71.000000    
   7.0999975       0.0000000       72.000000    
   7.1999974       0.0000000       73.000000    
   7.2999973       0.0000000       74.000000    
   7.3999972       0.0000000       75.000000    
   7.4999971       0.0000000       76.000000    
   7.5999970       0.0000000       77.000000    
   7.6999969       0.0000000       78.000000    
   7.7999969       0.0000000       79.000000    
   7.8999968       0.0000000       80.000000    
   7.9999967       0.0000000       81.000000    
   8.0999966       0.0000000       82.000000    
   8.1999969       0.0000000       83.000000    
   8.2999973       0.0000000       84.000000    
   8.3999977       0.0000000       85.000000    
   8.4999981       0.0000000       86.000000    
   8.5999985       0.0000000       87.000000    
   8.6999989       0.0000000       88.000000    
   8.7999992       0.0000000       89.000000    
   8.8999996       0.0000000       90.000000    
   9.0000000       0.0000000       91.000000    
   9.1000004       0.0000000       92.000000    
   9.2000008       0.0000000       93.000000    
   9.3000011       0.0000000       94.000000    
   9.4000015       0.0000000       95.000000    
   9.5000019       0.0000000       96.000000    
   9.6000023       0.0000000       97.000000    
   9.7000027       0.0000000       98.000000    
   9.8000031       0.0000000       99.000000    
