  -2.00000000      0.99998348951339722       -1.98000002    
  -1.99000001      0.99998348951339722       -1.98000002    
  -1.98000002      0.99998348951339722       -1.98000002    
  -1.96999979      0.99998348951339722       -1.98000002    
  -1.96000004      0.99998348951339722       -1.98000002    
  -1.94999981      0.99998348951339722       -1.98000002    
  -1.94000006      0.99998348951339722       -1.98000002    
  -1.92999983      0.99998348951339722       -1.98000002    
  -1.92000008      0.99998348951339722       -1.98000002    
  -1.90999985      0.99998348951339722       -1.98000002    
  -1.90000010      0.99998348951339722       -1.98000002    
  -1.88999987      0.99998348951339722       -1.98000002    
  -1.88000011      0.99998348951339722       -1.98000002    
  -1.86999989      0.99998348951339722       -1.98000002    
  -1.86000013      0.99998348951339722       -1.98000002    
  -1.84999990      0.99998348951339722       -1.98000002    
  -1.83999991      0.99998348951339722       -1.98000002    
  -1.82999992      0.99998348951339722       -1.98000002    
  -1.81999993      0.99998348951339722       -1.98000002    
  -1.80999994      0.99998348951339722       -1.98000002    
  -1.79999995      0.99998348951339722       -1.98000002    
  -1.78999996      0.99998348951339722       -1.98000002    
  -1.77999997      0.99998348951339722       -1.98000002    
  -1.76999998      0.99998348951339722       -1.98000002    
  -1.75999999      0.99998348951339722       -1.98000002    
  -1.75000000      0.99998348951339722       -1.98000002    
  -1.74000001      0.99998348951339722       -1.98000002    
  -1.73000002      0.99998348951339722       -1.98000002    
  -1.71999979      0.99998348951339722       -1.98000002    
  -1.71000004      0.99998348951339722       -1.98000002    
  -1.69999981      0.99998348951339722       -1.98000002    
  -1.69000006      0.99998348951339722       -1.98000002    
  -1.67999983      0.99998348951339722       -1.98000002    
  -1.67000008      0.99998348951339722       -1.98000002    
  -1.65999985      0.99998348951339722       -1.98000002    
  -1.65000010      0.99998348951339722       -1.98000002    
  -1.63999987      0.99998348951339722       -1.98000002    
  -1.63000011      0.99998348951339722       -1.98000002    
  -1.61999989      0.99998348951339722       -1.98000002    
  -1.61000013      0.99998348951339722       -1.98000002    
  -1.59999990      0.99998348951339722       -1.98000002    
  -1.58999991      0.99998348951339722       -1.98000002    
  -1.57999992      0.99998348951339722       -1.98000002    
  -1.56999993      0.99998348951339722       -1.98000002    
  -1.55999994      0.99998348951339722       -1.98000002    
  -1.54999995      0.99998348951339722       -1.98000002    
  -1.53999996      0.99998348951339722       -1.98000002    
  -1.52999997      0.99998348951339722       -1.98000002    
  -1.51999998      0.99998348951339722       -1.98000002    
  -1.50999999      0.99998348951339722       -1.98000002    
  -1.50000000      0.99998348951339722       -1.98000002    
  -1.49000001      0.99998348951339722       -1.98000002    
  -1.48000002      0.99998348951339722       -1.98000002    
  -1.46999979      0.99998348951339722       -1.98000002    
  -1.46000004      0.99998348951339722       -1.98000002    
  -1.44999981      0.99998348951339722       -1.98000002    
  -1.44000006      0.99998348951339722       -1.98000002    
  -1.42999983      0.99998348951339722       -1.98000002    
  -1.42000008      0.99998348951339722       -1.98000002    
  -1.40999985      0.99998348951339722       -1.98000002    
  -1.40000010      0.99998348951339722       -1.98000002    
  -1.38999987      0.99998348951339722       -1.98000002    
  -1.38000011      0.99998348951339722       -1.98000002    
  -1.36999989      0.99998348951339722       -1.98000002    
  -1.36000013      0.99998348951339722       -1.98000002    
  -1.34999990      0.99998348951339722       -1.98000002    
  -1.33999991      0.99998348951339722       -1.98000002    
  -1.32999992      0.99998348951339722       -1.98000002    
  -1.31999993      0.99998348951339722       -1.98000002    
  -1.30999994      0.99998348951339722       -1.98000002    
  -1.29999995      0.99998348951339722       -1.98000002    
  -1.28999996      0.99998348951339722       -1.98000002    
  -1.27999997      0.99998348951339722       -1.98000002    
  -1.26999998      0.99998348951339722       -1.98000002    
  -1.25999999      0.99998348951339722       -1.98000002    
  -1.25000000      0.99998348951339722       -1.98000002    
  -1.24000001      0.99998348951339722       -1.98000002    
  -1.23000002      0.99998348951339722       -1.98000002    
  -1.22000003      0.99998348951339722       -1.98000002    
  -1.21000004      0.99998348951339722       -1.98000002    
  -1.19999981      0.99998348951339722       -1.98000002    
  -1.19000006      0.99998348951339722       -1.98000002    
  -1.17999983      0.99998348951339722       -1.98000002    
  -1.17000008      0.99998348951339722       -1.98000002    
  -1.15999985      0.99998348951339722       -1.98000002    
  -1.15000010      0.99998348951339722       -1.98000002    
  -1.13999987      0.99998348951339722       -1.98000002    
  -1.13000011      0.99998348951339722       -1.98000002    
  -1.11999989      0.99998348951339722       -1.98000002    
  -1.11000013      0.99998348951339722       -1.98000002    
  -1.09999990      0.99998348951339722       -1.98000002    
  -1.09000015      0.99998348951339722       -1.98000002    
  -1.07999992      0.99998348951339722       -1.98000002    
  -1.06999993      0.99998348951339722       -1.98000002    
  -1.05999994      0.99998348951339722       -1.98000002    
  -1.04999995      0.99998348951339722       -1.98000002    
  -1.03999996      0.99998348951339722       -1.98000002    
  -1.02999997      0.99998348951339722       -1.98000002    
  -1.01999998      0.99998348951339722       -1.98000002    
  -1.00999999      0.99998348951339722       -1.98000002    
  -1.00000000       1.0000001192092896        1.99999809E-02
 -0.990000010       1.0000001192092896        1.99999809E-02
 -0.980000019       1.0000001192092896        1.99999809E-02
